"","peak_id","Feature","mz","ret","int","group_id","family_id","adducts","connected_to","keep_rep","status"
"1794","2207","12733","331.1904","5.659","3,786.8","25","25_1_F1","2M+ACN+Na; 2M+Na; M+2ACN+H; M+2Na; M+2Na-H; M+3ACN+2H; M+3Na; M+ACN+Na; M+Na","[12732]; [12732, 12734]; [12773]; [12732]; [12732]; [12773]; [12732]; [12732]; [12732, 12734]","false","filtered"
"1795","2213","12835","520.3332","5.683","2,372.3","25","25_1_F1","2M+NH4; M+IsoProp+H; M+NH4","[12836, 12842]; [12773]; [12836, 12842]","false","filtered"
"1796","2215","12773","538.2845","5.687","1,901.3","25","25_1_F1","2M+3H2O+2H; 2M+ACN+H; 2M+NH4; M+2Na-H; M+ACN+H; M+DMSO+H; M+H; M+NH4","[12749]; [12733, 12899]; [12780]; [12732]; [12747]; [12835]; [12733, 12899]; [12780]","false","filtered"
"1797","2209","12748","546.3074","5.673","1,727.6","25","25_1_F1","2M+ACN+Na; 2M+NH4; M+ACN+Na; M+NH4","[12780]; [12698, 12747, 12755]; [12780]; [12747, 12755]","false","filtered"
"1798","2214","12734","347.1630","5.684","482.3","25","25_1_F1","2M+K; M+2K-H; M+K","[12732, 12733]; [12732]; [12732, 12733]","false","filtered"
"1799","2210","12749","511.2695","5.673","407.1","25","25_1_F1","2M+3H2O+2H; 2M+H; 2M+NH4","[12842]; [12773]; [12780]","false","filtered"
"1800","2212","12755","551.2647","5.675","404.2","25","25_1_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+DMSO+H; M+Na","[12747]; [12698, 12747, 12748]; [12747]; [12747]; [12747]; [12747]; [12698]; [12747, 12748]","false","filtered"
"1828","2216","12779","503.2475","5.689","749.7","25","","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+DMSO+H; M+H; M+Na","[12811]; [12811]; [12811]; [12811]; [12811]; [12840]; [12811]; [12811]","false","kept (no corr-family)"
"1788","587","3080","282.1551","1.200","18,405.0","24","24_1_F1","2M+NH4; M+NH4","[3075, 3081]; [3075, 3081]","true","keep_rep"
"1789","586","3075","287.1105","1.198","16,916.3","24","24_1_F1","2M+Na; M+Na","[3080, 3081]; [3080, 3081]","false","filtered"
"1790","588","3081","303.0845","1.202","7,530.6","24","24_1_F1","2M+K; M+K","[3075, 3080]; [3075, 3080]","false","filtered"
"1782","1329","6766","465.1038","3.091","9,063.4","23","23_3_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+K; M+Na","[6767]; [6760, 6767]; [6767]; [6767]; [6767]; [6760, 6767]; [6760]; [6767]","true","keep_rep"
"1783","1330","6767","487.0857","3.091","3,192.3","23","23_3_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[6766]; [6760, 6766]; [6766]; [6766]; [6766]; [6766]; [6760, 6766]","false","filtered"
"1784","1328","6760","503.0591","3.089","232.9","23","23_3_F1","2M+K; M+2K-H; M+K","[6766, 6767]; [6629, 6766]; [6766, 6767]","false","filtered"
"1772","1317","6648","540.2450","3.048","826.1","23","23_2_F1","2M+NH4; M+ACN+H; M+NH4","[6647, 6650]; [6595]; [6647, 6650]","true","keep_rep"
"1773","1313","6629","468.1639","3.039","429.7","23","23_2_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+H; M+ACN+Na; M+Na","[6496, 6623, 6691]; [6620, 6623]; [6623]; [6623]; [6623]; [6760]; [6623, 6691]; [6496, 6620, 6623]","false","filtered"
"1774","1302","6595","543.1848","3.021","409.5","23","23_2_F1","2M+Na; M+2Na-H; M+Na","[6587, 6588]; [6648]; [6587, 6588]","false","filtered"
"1775","1316","6647","545.2004","3.047","339.8","23","23_2_F1","2M+Na; M+IsoProp+H; M+IsoProp+Na+H; M+Na","[6648, 6650]; [6620]; [6620]; [6648, 6650]","false","filtered"
"1776","1312","6623","446.1816","3.037","291.4","23","23_2_F1","2M+ACN+H; 2M+ACN+Na; 2M+H; M+; M+2ACN+2H; M+2ACN+H; M+2H; M+3ACN+2H; M+3H; M+ACN+H; M+ACN+Na; M+H; M+H+K; M+H+NH4; M+K; M+Na","[6496, 6629, 6691]; [6691]; [6620, 6629]; [6739]; [6691]; [6691]; [6629]; [6691]; [6629]; [6629, 6691]; [6691]; [6496, 6620, 6629]; [6496]; [6739]; [6620]; [6629]","false","filtered"
"1777","1309","6620","484.1382","3.034","142.2","23","23_2_F1","2M+K; M+; M+2K-H; M+2Na-H; M+K; M+Na","[6623, 6629]; [6647]; [6623]; [6604]; [6496, 6623, 6629]; [6647]","false","filtered"
"1778","1307","6616","544.1578","3.034","119.6","23","23_2_F1","2M+K; M+ACN+Na; M+K; M+NH4","[6604]; [6588]; [6587, 6604]; [6588]","false","filtered"
"1779","1304","6588","559.1600","3.024","110.8","23","23_2_F1","2M+K; M+; M+CH3OH+H; M+DMSO+H; M+K","[6587, 6595]; [6510]; [6616]; [6616]; [6587, 6595]","false","filtered"
"1780","1310","6604","523.2293","3.034","53.2","23","23_2_F1","2M+NH4; M+ACN+Na; M+IsoProp+Na+H; M+NH4","[6616]; [6587]; [6620]; [6587, 6616]","false","filtered"
"1781","1314","6650","561.1740","3.045","45.0","23","23_2_F1","2M+K; M+IsoProp+Na+H; M+K","[6647, 6648]; [6510]; [6647, 6648]","false","filtered"
"1768","1293","6513","498.1740","2.969","2,131.0","23","23_1_F2","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+K; M+Na","[6552]; [6526, 6552]; [6552]; [6552]; [6552]; [6552]; [6587]; [6526, 6552]","true","keep_rep"
"1769","1295","6526","514.1487","2.979","1,746.6","23","23_1_F2","2M+K; M+2K-H; M+K","[6513, 6552]; [6552]; [6513, 6552]","false","filtered"
"1770","1301","6587","538.2298","3.017","956.2","23","23_1_F2","2M+NH4; M+CH3OH+H; M+DMSO+H; M+NH4","[6588, 6595]; [6604, 6616]; [6513, 6604]; [6588, 6595]","false","filtered"
"1771","1296","6552","476.1921","2.998","792.9","23","23_1_F2","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+K; M+Na","[6513]; [6513, 6526]; [6513]; [6513]; [6513]; [6513, 6526]; [6526]; [6513]","false","filtered"
"1766","1297","6496","285.1327","3.007","1,012.0","23","23_1_F1","2M+Na; M+2ACN+H; M+3ACN+2H; M+3H; M+Na","[6510]; [6623, 6629]; [6620, 6623, 6629]; [6623]; [6510]","true","keep_rep"
"1767","1298","6510","301.1057","3.009","220.8","23","23_1_F1","2M+K; M+3ACN+2H; M+ACN+2H; M+K","[6496]; [6650]; [6588]; [6496]","false","filtered"
"1785","1323","6715","917.3681","3.070","222.0","23","","2M+H; M+H","[6739]; [6739]","false","kept (no corr-family)"
"1786","1325","6739","934.3919","3.076","106.9","23","","2M+ACN+H; 2M+NH4; M+IsoProp+H; M+NH4","[6623]; [6715]; [6623]; [6715]","false","kept (no corr-family)"
"1787","1324","6691","405.1554","3.072","49.4","23","","2M+H; 2M+Na; M+2H; M+ACN+2H; M+ACN+H; M+H; M+Na","[6623, 6629]; [6623]; [6623]; [6623]; [6623]; [6623, 6629]; [6623]","false","kept (no corr-family)"
"1762","2320","13744","320.2591","6.158","1,621.8","22","22_1_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+K; 2M+NH4; 2M+Na; M+; M+2ACN+2H; M+2ACN+H; M+2H; M+2H+Na; M+2K-H; M+2Na; M+2Na-H; M+3ACN+2H; M+3H; M+3Na; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+2Na; M+H+K; M+H+NH4; M+H+Na; M+IsoProp+H; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13711, 13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]; [13891]","true","keep_rep"
"1763","2301","13711","365.2315","6.118","826.4","22","22_1_F1","2M+Na; M+2Na-H; M+Na","[13735]; [13744]; [13735]","false","filtered"
"1764","2313","13735","381.2049","6.129","113.5","22","22_1_F1","2M+K; M+K","[13711]; [13711]","false","filtered"
"1765","2324","13891","320.2592","6.197","2,579.2","22","","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+K; 2M+NH4; 2M+Na; M+; M+2ACN+2H; M+2ACN+H; M+2H; M+2H+Na; M+2K-H; M+2Na; M+2Na-H; M+3ACN+2H; M+3H; M+3Na; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+2Na; M+H+K; M+H+NH4; M+H+Na; M+IsoProp+H; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]; [13744]","false","kept (no corr-family)"
"1759","2516","17702","295.2274","7.964","8,620.5","21","21_1_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+K; M+Na","[17705]; [17705, 17707]; [17705]; [17705]; [17705]; [17705, 17707]; [17707]; [17705]","true","keep_rep"
"1760","2521","17705","317.2101","7.972","2,858.7","21","21_1_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[17702]; [17702, 17707]; [17702]; [17702]; [17702]; [17702]; [17702, 17707]","false","filtered"
"1761","2518","17707","333.1840","7.968","308.9","21","21_1_F1","2M+K; M+2K-H; M+K","[17702, 17705]; [17702]; [17702, 17705]","false","filtered"
"1757","593","3163","247.1300","1.309","2,852.9","20","","2M+NH4; M+NH4","[3167]; [3167]","false","kept (no corr-family)"
"1758","592","3167","230.1029","1.289","239.7","20","","2M+H; M+H","[3163]; [3163]","false","kept (no corr-family)"
"1752","2534","18438","245.1502","8.294","2,169.9","19","19_1_F1","2M+Na; M+2ACN+2H; M+2Na; M+H+Na; M+Na","[18432]; [18426]; [18426]; [18426]; [18426, 18432]","true","keep_rep"
"1753","2535","18444","321.1857","8.294","665.4","19","19_1_F1","2M+Na; M+2ACN+H; M+IsoProp+H; M+Na","[18443]; [18432]; [18432]; [18443]","false","filtered"
"1754","2533","18443","337.1610","8.289","358.4","19","19_1_F1","2M+K; M+K","[18444]; [18444]","false","filtered"
"1755","2531","18426","467.3061","8.257","214.6","19","19_1_F1","2M+Na; M+H; M+IsoProp+H; M+Na","[18432, 18438]; [18438]; [18438]; [18438]","false","filtered"
"1756","2532","18432","261.1242","8.265","183.9","19","19_1_F1","2M+K; M+H; M+K; M+Na","[18438]; [18444]; [18426, 18438]; [18444]","false","filtered"
"1748","1377","7018","685.1367","3.198","208.5","18","18_4_F1","2M+ACN+H; 2M+H; 2M+Na; M+2H; M+2Na-H; M+3H; M+ACN+H; M+H; M+Na","[7023]; [7023]; [7022]; [7023]; [7017]; [7023]; [7023]; [7023]; [7022, 7023]","true","keep_rep"
"1749","1378","7022","701.1042","3.198","100.6","18","18_4_F1","2M+ACN+Na; 2M+K; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+K; M+Na","[7017]; [7018]; [7017]; [7017]; [7017]; [7017]; [7017]; [7018, 7023]; [7017]","false","filtered"
"1750","1380","7023","707.1184","3.200","75.1","18","18_4_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[7018]; [7018]; [7018]; [7018, 7022]; [7018]; [7018]; [7018]","false","filtered"
"1732","1372","7028","595.1676","3.196","29,605.4","18","18_3_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+K; M+Na","[7030]; [6896, 7030, 7031]; [7030]; [7030]; [7030]; [7030, 7031]; [7031]; [7030]","true","keep_rep"
"1733","1373","7030","617.1500","3.196","5,342.8","18","18_3_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[7028]; [6896, 7028, 7031]; [7028]; [7028]; [7028]; [7028]; [7028, 7031]","false","filtered"
"1734","1363","7002","409.1853","3.171","2,913.6","18","18_3_F1","2M+Na; M+; M+Na","[7013]; [6984]; [7013]","false","filtered"
"1735","1361","6910","498.1743","3.151","1,039.6","18","18_3_F1","2M+ACN+H; 2M+ACN+Na; 2M+NH4; 2M+Na; M+2ACN+2H; M+2ACN+H; M+2Na; M+2Na-H; M+3ACN+2H; M+3Na; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+NH4; M+Na","[6794]; [6855]; [7027]; [6855, 6907]; [6794]; [6794]; [6855]; [6855]; [6840]; [6855]; [6794]; [6794, 6855]; [7027]; [7027]; [6855, 6907]","false","filtered"
"1736","1367","7013","425.1577","3.192","820.7","18","18_3_F1","2M+K; M+K","[7002]; [7002]","false","filtered"
"1737","1357","6899","379.0798","3.147","790.2","18","18_3_F1","2M+K; M+K","[6896, 6901]; [6896, 6901]","false","filtered"
"1738","1364","6984","473.2028","3.178","773.4","18","18_3_F1","2M+H; M+ACN+Na; M+H","[6986]; [7002]; [6986]","false","filtered"
"1739","1360","6907","514.1482","3.151","479.7","18","18_3_F1","2M+K; M+2K-H; M+3ACN+2H; M+K","[6855, 6910]; [6855]; [6852]; [6855, 6910]","false","filtered"
"1740","1374","7031","633.1236","3.196","460.2","18","18_3_F1","2M+K; M+2K-H; M+CH3OH+H; M+K","[6896, 7028, 7030]; [7028]; [7017]; [7028, 7030]","false","filtered"
"1741","1358","6896","358.1503","3.148","448.7","18","18_3_F1","2M+NH4; M+IsoProp+H; M+NH4","[6899, 6901]; [6823, 6824, 7028, 7030, 7031]; [6899, 6901]","false","filtered"
"1742","1359","6901","363.1055","3.148","421.6","18","18_3_F1","2M+Na; M+2H+Na; M+3H; M+NH4; M+Na","[6896, 6899]; [7027]; [7027]; [6816]; [6896, 6899]","false","filtered"
"1743","1362","6986","490.2298","3.163","330.6","18","18_3_F1","2M+H; 2M+NH4; 2M+Na; M+DMSO+H; M+H; M+K; M+NH4; M+Na","[7026]; [6984]; [7025]; [6881, 6883]; [7026]; [7026]; [6984]; [7025, 7027]","false","filtered"
"1744","1370","7026","528.1856","3.196","296.9","18","18_3_F1","2M+ACN+Na; 2M+K; 2M+Na; M+2K-H; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+K; M+Na","[7025]; [6986]; [7025, 7027]; [6986]; [7025]; [7025]; [7025]; [7025]; [6986]; [7025, 7027]","false","filtered"
"1745","1369","7025","506.2034","3.196","278.7","18","18_3_F1","2M+ACN+H; 2M+H; 2M+K; M+2H; M+3H; M+ACN+H; M+H; M+K; M+Na","[7026]; [7026, 7027]; [6986]; [7026]; [7026]; [7026]; [7026, 7027]; [6986, 7027]; [7026]","false","filtered"
"1746","1375","7017","679.1202","3.196","278.5","18","18_3_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+DMSO+H; M+H; M+K; M+Na","[7022]; [7022]; [7022]; [7022]; [7022]; [7031]; [7022]; [7018]; [7022]","false","filtered"
"1747","1371","7027","544.1593","3.196","125.0","18","18_3_F1","2M+ACN+Na; 2M+K; M+2H; M+2K-H; M+ACN+Na; M+DMSO+H; M+H+Na; M+K","[6910]; [7025, 7026]; [6901]; [6986, 7025]; [6910]; [6910]; [6901]; [7025, 7026]","false","filtered"
"1720","1355","6876","384.1449","3.138","6,784.7","18","18_2_F2","2M+ACN+H; 2M+H; M+; M+2H; M+3H; M+ACN+H; M+H; M+K; M+Na","[6816]; [6816, 6861]; [6789]; [6816]; [6816]; [6816]; [6816, 6861]; [6861, 6874]; [6816]","true","keep_rep"
"1721","1348","6843","519.1987","3.128","4,030.7","18","18_2_F2","M+DMSO+H","[6789, 6794]","false","filtered"
"1722","1343","6823","595.1675","3.118","2,182.3","18","18_2_F2","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+Na","[6824]; [6824, 6896]; [6824]; [6824]; [6824]; [6824]; [6824]","false","filtered"
"1723","1354","6871","624.2867","3.136","1,668.8","18","18_2_F2","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+H+K; M+IsoProp+Na+H; M+Na","[6693]; [6693]; [6693]; [6693]; [6693]; [6693]; [6881]; [6824]; [6693]","false","filtered"
"1724","1332","6874","406.2443","3.097","875.1","18","18_2_F2","2M+NH4; M+IsoProp+H; M+NH4","[6881]; [6861, 6876]; [6881]","false","filtered"
"1725","1346","6881","411.2003","3.123","855.5","18","18_2_F2","2M+Na; M+; M+2H+Na; M+Na","[6874]; [6986]; [6871]; [6874]","false","filtered"
"1726","1344","6824","617.1502","3.118","474.7","18","18_2_F2","2M+ACN+Na; 2M+Na; M+2K-H; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[6823]; [6823, 6896]; [6871]; [6823]; [6823]; [6823]; [6823]; [6823]","false","filtered"
"1727","1345","6816","406.1270","3.123","381.7","18","18_2_F2","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+IsoProp+H; M+Na","[6876]; [6861, 6876]; [6876]; [6876]; [6876]; [6876]; [6901]; [6861, 6876]","false","filtered"
"1728","1353","6861","422.1006","3.132","312.4","18","18_2_F2","2M+K; M+2K-H; M+K","[6816, 6876]; [6874, 6876]; [6816, 6876]","false","filtered"
"1729","1334","6789","463.1582","3.100","201.8","18","18_2_F2","2M+Na; M+DMSO+H; M+Na","[6794]; [6876]; [6794, 6843]","false","filtered"
"1730","1335","6794","479.1320","3.102","88.8","18","18_2_F2","2M+K; 2M+Na; M+2Na; M+2Na-H; M+ACN+Na; M+K; M+Na","[6789]; [6910]; [6910]; [6855, 6910]; [6855, 6910]; [6789, 6843]; [6910]","false","filtered"
"1731","1342","6693","646.2688","3.111","67.9","18","18_2_F2","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[6871]; [6871]; [6871]; [6871]; [6871]; [6871]; [6871]","false","filtered"
"1712","1347","6840","445.1478","3.126","1,008.4","18","18_2_F1","2M+K; 2M+Na; M+H+NH4; M+Na","[6883]; [6841, 6852]; [6910]; [6841, 6852]","true","keep_rep"
"1713","1350","6855","476.1915","3.131","838.1","18","18_2_F1","2M+ACN+H; 2M+ACN+Na; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+IsoProp+H; M+K; M+Na","[6910]; [6841]; [6907, 6910]; [6910]; [6910]; [6794, 6910]; [6907, 6910]; [6794]; [6907]; [6910]","false","filtered"
"1714","1356","6883","434.2031","3.140","794.1","18","18_2_F1","2M+3H2O+2H; M+NH4; M+Na","[6840]; [6880]; [6986]","false","filtered"
"1715","1333","6759","237.0743","3.099","413.1","18","18_2_F1","2M+Na; M+Na","[6763]; [6763]","false","filtered"
"1716","1341","6880","855.3309","3.108","400.2","18","18_2_F1","2M+Na","[6883]","false","filtered"
"1717","1349","6852","461.1215","3.130","231.2","18","18_2_F1","2M+H; 2M+K; M+H; M+H+NH4; M+K","[6763]; [6840, 6841]; [6763]; [6907]; [6840, 6841]","false","filtered"
"1718","1337","6841","440.1923","3.104","204.7","18","18_2_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+K; 2M+NH4; 2M+Na; M+; M+2ACN+2H; M+2ACN+H; M+2H; M+2H+Na; M+2K-H; M+2Na; M+2Na-H; M+3ACN+2H; M+3H; M+3Na; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+2Na; M+H+K; M+H+NH4; M+H+Na; M+IsoProp+H; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[6670, 6855]; [6670]; [6670]; [6670]; [6670]; [6670, 6678, 6698, 6840, 6852]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670]; [6670, 6678, 6698, 6840, 6852]; [6670]","false","filtered"
"1719","1331","6763","253.0482","3.091","167.1","18","18_2_F1","2M+K; M+2Na; M+K; M+Na","[6759]; [6698, 6852]; [6759]; [6698, 6852]","false","filtered"
"1703","1305","6583","411.2004","3.028","1,884.8","18","18_1_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[6586]; [6585, 6586]; [6586]; [6586]; [6586]; [6586]; [6585, 6586]","true","keep_rep"
"1704","1319","6678","445.1477","3.060","1,864.5","18","18_1_F1","2M+Na; M+DMSO+H; M+Na","[6670, 6698, 6841]; [6614]; [6670, 6698, 6841]","false","filtered"
"1705","1300","6586","389.2177","3.017","738.4","18","18_1_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+K; M+Na","[6583]; [6583, 6585]; [6583]; [6583]; [6583]; [6583, 6585]; [6585]; [6583]","false","filtered"
"1706","1299","6585","427.1736","3.017","681.2","18","18_1_F1","2M+K; M+2K-H; M+DMSO+H; M+K","[6583, 6586]; [6586]; [6617]; [6583, 6586]","false","filtered"
"1707","1321","6698","461.1216","3.062","485.9","18","18_1_F1","2M+H; 2M+K; M+H; M+K","[6763]; [6670, 6678, 6841]; [6763]; [6670, 6678, 6841]","false","filtered"
"1708","1308","6617","390.1767","3.034","451.5","18","18_1_F1","2M+NH4; M+ACN+H; M+H+K; M+NH4","[6609, 6614]; [6585]; [6594]; [6609, 6614]","false","filtered"
"1709","1311","6614","411.1062","3.035","418.3","18","18_1_F1","2M+K; M+2Na-H; M+K","[6609, 6617]; [6678]; [6609, 6617]","false","filtered"
"1710","1306","6609","395.1319","3.032","363.6","18","18_1_F1","2M+Na; M+Na","[6614, 6617]; [6614, 6617]","false","filtered"
"1711","1318","6670","440.1923","3.058","303.3","18","18_1_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+K; 2M+NH4; 2M+Na; M+; M+2ACN+2H; M+2ACN+H; M+2H; M+2H+Na; M+2K-H; M+2Na; M+2Na-H; M+3ACN+2H; M+3H; M+3Na; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+2Na; M+H+K; M+H+NH4; M+H+Na; M+IsoProp+H; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[6841]; [6841]; [6841]; [6841]; [6841]; [6678, 6698, 6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6841]; [6678, 6698, 6841]; [6841]","false","filtered"
"1751","1303","6594","371.2087","3.024","97.2","18","","M+2H","[6617]","false","kept (no corr-family)"
"1694","1543","8363","670.3821","3.725","22,475.2","17","17_4_F1","2M+NH4; M+NH4","[8357, 8365, 8374]; [8357, 8365, 8374]","true","keep_rep"
"1695","1537","8310","592.2959","3.701","13,306.9","17","17_4_F1","2M+ACN+H; 2M+H; M+; M+2H; M+3H; M+ACN+H; M+H; M+Na","[8311]; [8311]; [8357]; [8311]; [8311]; [8311]; [8311, 8323, 8365]; [8311, 8357]","false","filtered"
"1696","1544","8365","675.3373","3.725","9,811.1","17","17_4_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+IsoProp+H; M+IsoProp+Na+H; M+Na","[8357]; [8357, 8363, 8374]; [8357]; [8357]; [8357]; [8357]; [8311]; [8310, 8311, 8323]; [8357, 8363, 8374]","false","filtered"
"1697","1552","8427","668.3665","3.737","6,542.2","17","17_4_F1","M+CH3OH+H; M+DMSO+H","[8357]; [8357]","false","filtered"
"1698","1545","8374","691.3112","3.727","2,041.8","17","17_4_F1","2M+K; M+2K-H; M+K","[8357, 8363, 8365]; [8357]; [8357, 8363, 8365]","false","filtered"
"1699","1538","8311","614.2783","3.701","801.3","17","17_4_F1","2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+Na; M+; M+2H; M+2Na; M+2Na-H; M+3H; M+3Na; M+ACN+H; M+ACN+Na; M+H; M+Na","[8323]; [8310]; [8323]; [8310]; [8365]; [8323]; [8310]; [8310, 8357]; [8323]; [8310]; [8323]; [8310]; [8323]; [8310, 8323, 8365]","false","filtered"
"1700","1541","8357","653.3570","3.723","212.4","17","17_4_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+ACN+Na; M+H; M+IsoProp+H; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[8365]; [8363, 8365, 8374]; [8365]; [8365]; [8365]; [8427]; [8363, 8365, 8374]; [8310]; [8310, 8311]; [8374]; [8427]; [8365]","false","filtered"
"1701","1539","8323","636.2606","3.703","164.8","17","17_4_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+IsoProp+H; M+Na","[8311]; [8311]; [8311]; [8310, 8311, 8365]; [8311]; [8311]; [8265]; [8311]","false","filtered"
"1685","1531","8242","608.2907","3.671","8,399.6","17","17_3_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+Na","[8244]; [8244]; [8244]; [8244]; [8244]; [8244, 8248]; [8244]","true","keep_rep"
"1686","1533","8264","588.2672","3.677","1,360.4","17","17_3_F1","2M+NH4; M+NH4","[8265, 8266]; [8265, 8266]","false","filtered"
"1687","1534","8265","593.2243","3.677","1,172.8","17","17_3_F1","2M+Na; M+NH4; M+Na","[8264, 8266]; [8323]; [8264, 8266]","false","filtered"
"1688","1535","8266","609.1972","3.677","485.1","17","17_3_F1","2M+3H2O+2H; 2M+K; M+2Na-H; M+K","[8156]; [8264, 8265]; [8165]; [8264, 8265]","false","filtered"
"1689","1532","8244","630.2739","3.671","428.7","17","17_3_F1","2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+Na; M+2H; M+2Na; M+2Na-H; M+3H; M+3Na; M+ACN+H; M+ACN+Na; M+H; M+Na","[8248]; [8242]; [8248]; [8242]; [8248]; [8242]; [8242]; [8248]; [8242]; [8248]; [8242]; [8248]; [8242, 8248]","false","filtered"
"1690","1529","8172","319.1300","3.641","303.5","17","17_3_F1","2M+NH4; M+2ACN+2H; M+3ACN+2H; M+3Na; M+ACN+2H; M+ACN+H; M+H+NH4; M+NH4","[8165]; [8068]; [8068]; [8049]; [8068]; [8068]; [8248]; [8165]","false","filtered"
"1691","1527","8165","302.1031","3.639","240.0","17","17_3_F1","2M+H; M+H; M+H+K","[8172]; [8172]; [8266]","false","filtered"
"1692","1530","8248","652.2551","3.650","109.9","17","17_3_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+CH3OH+H; M+IsoProp+Na+H; M+Na","[8059, 8244]; [8059, 8244]; [8059, 8244]; [8059, 8073, 8242, 8244]; [8059, 8244]; [8059, 8244]; [8172]; [8153]; [8059, 8244]","false","filtered"
"1693","1528","8156","645.1978","3.639","55.6","17","17_3_F1","2M+ACN+Na; M+2Na-H","[8266]; [8153, 8158]","false","filtered"
